"","Setting","rep","alpha","beta","gamma","y.mean","Truth","Unadjusted","PSReg","PSS","IPW","IPW2"
"result.58",6,58,-1,6,-3.4,0.332945564986608,-0.198629029983153,-0.137008967480908,-0.146907378625598,-0.146750809355524,-0.172631135845746,-0.147130547492526
"result.59",6,59,-1,6,-3.4,0.334011347448566,-0.198629029983153,-0.133236988412764,-0.142764294342774,-0.142570132861134,-0.168697148620366,-0.143109026045603
"result.60",6,60,-1,6,-3.4,0.333589910592693,-0.198629029983153,-0.135909985414976,-0.143804504640143,-0.143856946625992,-0.169479548557628,-0.143969602164431
"result.61",6,61,-1,6,-3.4,0.332792315220836,-0.198629029983153,-0.134143047777138,-0.143634120259719,-0.143211954258619,-0.169337664314725,-0.143869619479294
"result.62",6,62,-1,6,-3.4,0.333906858971903,-0.198629029983153,-0.135209770369386,-0.144489538287049,-0.144410192611063,-0.170215888844879,-0.144691330525823
"result.63",6,63,-1,6,-3.4,0.333468007369921,-0.198629029983153,-0.138055566900312,-0.145276321624313,-0.145179116771013,-0.17071216825119,-0.145152559063933
"result.64",6,64,-1,6,-3.4,0.333178922584488,-0.198629029983153,-0.135559588969709,-0.144615043471204,-0.144601659432545,-0.170620134765772,-0.145077723208607
"result.65",6,65,-1,6,-3.4,0.332747036880949,-0.198629029983153,-0.138909032497476,-0.148272434324604,-0.148159270121367,-0.173885039627495,-0.148355629393785
"result.66",6,66,-1,6,-3.4,0.331834504184764,-0.198629029983153,-0.136480451791244,-0.145148758955299,-0.144865120983044,-0.170885572163755,-0.14543859339239
"result.67",6,67,-1,6,-3.4,0.333502836862141,-0.198629029983153,-0.135111562322183,-0.144032308837093,-0.144088730381139,-0.170017398850842,-0.144465596675644
"result.68",6,68,-1,6,-3.4,0.33420290965578,-0.198629029983153,-0.136952102302943,-0.146264115943113,-0.146229560100797,-0.172181558310377,-0.146589616342993
"result.69",6,69,-1,6,-3.4,0.333415763131589,-0.198629029983153,-0.136757875606394,-0.146270522827578,-0.14616758379347,-0.172215026143934,-0.146666172018343
"result.70",6,70,-1,6,-3.4,0.333781472799908,-0.198629029983153,-0.135322363281627,-0.143242566538855,-0.143058995616833,-0.168779038398605,-0.143232572353658
"result.71",6,71,-1,6,-3.4,0.333690916120134,-0.198629029983153,-0.137142935693124,-0.147873449584988,-0.147447231986171,-0.173487177164975,-0.147938266702833
